date,openPrice,highPrice,lowPrice,closePrice,totalSoybeanMealSupply,totalSoybeanMealDemand,soybeanOilSupply,soybeanOilDemand,sunflowerSeedPrice,Month,canolaPrice,peanutsPrice,flaxseedPrice,soybeanOilPrice,cottonseedOilPrice,sunflowerseedOilPrice,canolaOilPrice,peanutOilPrice,cornOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,linseedMealPrice
07/05/2019,928,928,913.75,915.25,,,,,,,,,,,,,,,,,,,
07/08/2019,922,922.5,912.5,918.75,,,,,,,,,,,,,,,,,,,
07/09/2019,918.75,926,911.75,925.75,,,,,,,,,,,,,,,,,,,
07/10/2019,926.25,935,921.5,934.25,,,,,,,,,,,,,,,,,,,
07/11/2019,933.5,939,926,938.5,,,,,,,,,,,,,,,,,,,
07/12/2019,938.5,952.25,934.25,952,,,,,,,,,,,,,,,,,,,
07/15/2019,953.75,956.25,939.75,941,,,,,,,,,,,,,,,,,,,
07/16/2019,938,938.25,924.5,927.5,,,,,,,,,,,,,,,,,,,
07/17/2019,927.25,933.75,921.5,922.5,,,,,,,,,,,,,,,,,,,
07/18/2019,920,925,915.5,921.25,,,,,,,,,,,,,,,,,,,
07/19/2019,922.5,945,920,940.5,,,,,,,,,,,,,,,,,,,
07/22/2019,941,943,927.25,928.25,,,,,,,,,,,,,,,,,,,
07/23/2019,930.75,932.5,921.25,926.25,,,,,,,,,,,,,,,,,,,
07/24/2019,926.5,935,924.5,931,,,,,,,,,,,,,,,,,,,
07/25/2019,931,935.75,922.25,924.5,,,,,,,,,,,,,,,,,,,
07/26/2019,925.75,930.75,923.25,925.75,,,,,,,,,,,,,,,,,,,
07/29/2019,925,933.25,924,929.25,,,,,,,,,,,,,,,,,,,
07/30/2019,928.25,930.25,914.75,922.25,,,,,,,,,,,,,,,,,,,
07/31/2019,920.75,925.25,907,908.5,,,,,,,,,,,,,,,,,,,
08/01/2019,907.25,908.5,886.75,891.75,,,,,,,,,,,,,,,,,,,
08/02/2019,893.25,898.25,889.5,894.25,,,,,,,,,,,,,,,,,,,
08/05/2019,896.5,899.5,880.75,893.75,,,,,,,,,,,,,,,,,,,
08/06/2019,891.25,897.25,890,890.75,,,,,,,,,,,,,,,,,,,
08/07/2019,890.75,894.25,887.25,891.75,,,,,,,,,,,,,,,,,,,
08/08/2019,892.25,909,890,907.5,,,,,,,,,,,,,,,,,,,
08/09/2019,908,918.5,906.5,916,,,,,,,,,,,,,,,,,,,
08/12/2019,914.5,916.5,901.75,905.25,,,,,,,,,,,,,,,,,,,
08/13/2019,904,922.25,901.75,914,,,,,,,,,,,,,,,,,,,
08/14/2019,915,918.25,902.75,903.75,,,,,,,,,,,,,,,,,,,
08/15/2019,904.75,910.25,896.5,897,,,,,,,,,,,,,,,,,,,
08/16/2019,897,907,897,906.5,,,,,,,,,,,,,,,,,,,
08/19/2019,901.25,904,891.75,893.75,,,,,,,,,,,,,,,,,,,
08/20/2019,895.75,901.5,893,895.25,,,,,,,,,,,,,,,,,,,
08/21/2019,895.25,903.25,894,900.25,,,,,,,,,,,,,,,,,,,
08/22/2019,900,908.75,894.25,895.5,,,,,,,,,,,,,,,,,,,
08/23/2019,895.5,898.75,883.5,885.25,,,,,,,,,,,,,,,,,,,
08/26/2019,883.5,897.75,883.5,893.5,,,,,,,,,,,,,,,,,,,
08/27/2019,891.5,892,883.25,886.25,,,,,,,,,,,,,,,,,,,
08/28/2019,886.25,894,879.5,892,,,,,,,,,,,,,,,,,,,
08/29/2019,891.5,897.5,891.5,894,,,,,,,,,,,,,,,,,,,
08/30/2019,893.5,903.25,892.25,894.25,,,,,,,,,,,,,,,,,,,
